time,type,estimate,num_kwh,kwh_price_no_vat,vat_percent,amount_with_vat
2017-04-14T10:00:00+00:00,consumption,False,2.000,0.249,25,0.498,0.622
2017-04-14T10:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-04-14T10:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-04-14T10:00:00+00:00,elcert,False,0.000,0.020,25,0.000,0.000
2017-04-14T10:00:00+00:00,consumption,False,0.000,0.249,25,0.000,0.000
2017-04-14T10:00:00+00:00,elcert,False,2.000,0.020,25,0.040,0.050
2017-04-14T11:00:00+00:00,consumption,False,0.000,0.253,25,0.000,0.000
2017-04-14T11:00:00+00:00,production,False,3.000,-1.000,0,-3.000,-3.000
2017-04-14T11:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-04-14T11:00:00+00:00,elcert,False,0.000,0.020,25,0.000,0.000
2017-04-14T11:00:00+00:00,consumption,False,0.000,0.253,25,0.000,0.000
2017-04-14T11:00:00+00:00,elcert,False,0.000,0.020,25,0.000,0.000
2017-04-14T12:00:00+00:00,consumption,False,2.000,0.252,25,0.504,0.630
2017-04-14T12:00:00+00:00,production,False,-1.000,-1.000,0,1.000,1.000
2017-04-14T12:00:00+00:00,elcert,False,-1.000,0.020,25,-0.020,-0.025
2017-04-14T12:00:00+00:00,consumption,False,-1.000,0.252,25,-0.252,-0.315
2017-04-14T12:00:00+00:00,elcert,False,2.000,0.020,25,0.040,0.050
2017-04-14T12:00:00+00:00,production,False,1.000,-1.000,0,-1.000,-1.000
2017-04-14T13:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-04-14T13:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-04-14T13:00:00+00:00,consumption,False,3.000,0.253,25,0.759,0.949
2017-04-14T13:00:00+00:00,elcert,False,3.000,0.020,25,0.060,0.075
2017-04-14T13:00:00+00:00,consumption,False,0.000,0.253,25,0.000,0.000
2017-04-14T13:00:00+00:00,elcert,False,0.000,0.020,25,0.000,0.000
2017-04-14T14:00:00+00:00,elcert,False,3.000,0.020,25,0.060,0.075
2017-04-14T14:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-04-14T14:00:00+00:00,elcert,False,0.000,0.020,25,0.000,0.000
2017-04-14T14:00:00+00:00,consumption,False,0.000,0.258,25,0.000,0.000
2017-04-14T14:00:00+00:00,consumption,False,3.000,0.258,25,0.774,0.968
2017-04-14T14:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-04-14T15:00:00+00:00,consumption,False,-1.000,0.264,25,-0.264,-0.330
2017-04-14T15:00:00+00:00,production,False,1.000,-1.000,0,-1.000,-1.000
2017-04-14T15:00:00+00:00,elcert,False,1.000,0.020,25,0.020,0.025
2017-04-14T15:00:00+00:00,production,False,-1.000,-1.000,0,1.000,1.000
2017-04-14T15:00:00+00:00,elcert,False,-1.000,0.020,25,-0.020,-0.025
2017-04-14T15:00:00+00:00,consumption,False,1.000,0.264,25,0.264,0.330
2017-04-14T16:00:00+00:00,elcert,False,0.000,0.020,25,0.000,0.000
2017-04-14T16:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-04-14T16:00:00+00:00,consumption,False,2.000,0.269,25,0.538,0.672
2017-04-14T16:00:00+00:00,elcert,False,2.000,0.020,25,0.040,0.050
2017-04-14T16:00:00+00:00,consumption,False,0.000,0.269,25,0.000,0.000
2017-04-14T16:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-04-14T17:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-04-14T17:00:00+00:00,consumption,False,5.000,0.273,25,1.365,1.706
2017-04-14T17:00:00+00:00,elcert,False,5.000,0.020,25,0.100,0.125
2017-04-14T17:00:00+00:00,consumption,False,0.000,0.273,25,0.000,0.000
2017-04-14T17:00:00+00:00,elcert,False,0.000,0.020,25,0.000,0.000
2017-04-14T17:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-04-14T18:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-04-14T18:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-04-14T18:00:00+00:00,elcert,False,0.000,0.020,25,0.000,0.000
2017-04-14T18:00:00+00:00,consumption,False,0.000,0.275,25,0.000,0.000
2017-04-14T18:00:00+00:00,elcert,False,3.000,0.020,25,0.060,0.075
2017-04-14T18:00:00+00:00,consumption,False,3.000,0.275,25,0.825,1.031
2017-04-14T19:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-04-14T19:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-04-14T19:00:00+00:00,consumption,False,5.000,0.275,25,1.375,1.719
2017-04-14T19:00:00+00:00,elcert,False,5.000,0.020,25,0.100,0.125
2017-04-14T19:00:00+00:00,consumption,False,0.000,0.275,25,0.000,0.000
2017-04-14T19:00:00+00:00,elcert,False,0.000,0.020,25,0.000,0.000
2017-04-14T20:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-04-14T20:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-04-14T20:00:00+00:00,elcert,False,0.000,0.020,25,0.000,0.000
2017-04-14T20:00:00+00:00,consumption,False,0.000,0.272,25,0.000,0.000
2017-04-14T20:00:00+00:00,elcert,False,4.000,0.020,25,0.080,0.100
2017-04-14T20:00:00+00:00,consumption,False,4.000,0.272,25,1.088,1.360
2017-04-14T21:00:00+00:00,consumption,False,3.000,0.264,25,0.792,0.990
2017-04-14T21:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-04-14T21:00:00+00:00,elcert,False,0.000,0.020,25,0.000,0.000
2017-04-14T21:00:00+00:00,consumption,False,0.000,0.264,25,0.000,0.000
2017-04-14T21:00:00+00:00,elcert,False,3.000,0.020,25,0.060,0.075
2017-04-14T21:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-04-14T22:00:00+00:00,consumption,False,3.000,0.274,25,0.822,1.028
2017-04-14T22:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-04-14T22:00:00+00:00,elcert,False,3.000,0.020,25,0.060,0.075
2017-04-14T22:00:00+00:00,consumption,False,0.000,0.274,25,0.000,0.000
2017-04-14T22:00:00+00:00,elcert,False,0.000,0.020,25,0.000,0.000
2017-04-14T22:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-04-14T23:00:00+00:00,elcert,False,0.000,0.020,25,0.000,0.000
2017-04-14T23:00:00+00:00,consumption,False,0.000,0.267,25,0.000,0.000
2017-04-14T23:00:00+00:00,elcert,False,3.000,0.020,25,0.060,0.075
2017-04-14T23:00:00+00:00,consumption,False,3.000,0.267,25,0.801,1.001
2017-04-14T23:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-04-14T23:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-04-15T00:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-04-15T00:00:00+00:00,elcert,False,0.000,0.020,25,0.000,0.000
2017-04-15T00:00:00+00:00,consumption,False,0.000,0.261,25,0.000,0.000
2017-04-15T00:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-04-15T00:00:00+00:00,consumption,False,3.000,0.261,25,0.783,0.979
2017-04-15T00:00:00+00:00,elcert,False,3.000,0.020,25,0.060,0.075
2017-04-15T01:00:00+00:00,consumption,False,0.000,0.252,25,0.000,0.000
2017-04-15T01:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-04-15T01:00:00+00:00,consumption,False,3.000,0.252,25,0.756,0.945
2017-04-15T01:00:00+00:00,elcert,False,3.000,0.020,25,0.060,0.075
2017-04-15T01:00:00+00:00,elcert,False,0.000,0.020,25,0.000,0.000
2017-04-15T01:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-04-15T02:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-04-15T02:00:00+00:00,elcert,False,0.000,0.020,25,0.000,0.000
2017-04-15T02:00:00+00:00,consumption,False,0.000,0.254,25,0.000,0.000
2017-04-15T02:00:00+00:00,elcert,False,3.000,0.020,25,0.060,0.075
2017-04-15T02:00:00+00:00,consumption,False,3.000,0.254,25,0.762,0.952
2017-04-15T02:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-04-15T03:00:00+00:00,consumption,False,0.000,0.252,25,0.000,0.000
2017-04-15T03:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-04-15T03:00:00+00:00,consumption,False,3.000,0.252,25,0.756,0.945
2017-04-15T03:00:00+00:00,elcert,False,3.000,0.020,25,0.060,0.075
2017-04-15T03:00:00+00:00,elcert,False,0.000,0.020,25,0.000,0.000
2017-04-15T03:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-04-15T04:00:00+00:00,elcert,False,0.000,0.020,25,0.000,0.000
2017-04-15T04:00:00+00:00,consumption,False,0.000,0.254,25,0.000,0.000
2017-04-15T04:00:00+00:00,elcert,False,3.000,0.020,25,0.060,0.075
2017-04-15T04:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-04-15T04:00:00+00:00,consumption,False,3.000,0.254,25,0.762,0.952
2017-04-15T04:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-04-15T05:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-04-15T05:00:00+00:00,elcert,False,0.000,0.020,25,0.000,0.000
2017-04-15T05:00:00+00:00,consumption,False,0.000,0.254,25,0.000,0.000
2017-04-15T05:00:00+00:00,elcert,False,2.000,0.020,25,0.040,0.050
2017-04-15T05:00:00+00:00,consumption,False,2.000,0.254,25,0.508,0.635
2017-04-15T05:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-04-15T06:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-04-15T06:00:00+00:00,elcert,False,0.000,0.020,25,0.000,0.000
2017-04-15T06:00:00+00:00,consumption,False,0.000,0.259,25,0.000,0.000
2017-04-15T06:00:00+00:00,elcert,False,3.000,0.020,25,0.060,0.075
2017-04-15T06:00:00+00:00,consumption,False,3.000,0.259,25,0.777,0.971
2017-04-15T06:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-04-15T07:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-04-15T07:00:00+00:00,elcert,False,0.000,0.020,25,0.000,0.000
2017-04-15T07:00:00+00:00,consumption,False,0.000,0.262,25,0.000,0.000
2017-04-15T07:00:00+00:00,elcert,False,1.000,0.020,25,0.020,0.025
2017-04-15T07:00:00+00:00,consumption,False,1.000,0.262,25,0.262,0.328
2017-04-15T07:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-04-15T08:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-04-15T08:00:00+00:00,elcert,False,0.000,0.020,25,0.000,0.000
2017-04-15T08:00:00+00:00,consumption,False,0.000,0.262,25,0.000,0.000
2017-04-15T08:00:00+00:00,elcert,False,4.000,0.020,25,0.080,0.100
2017-04-15T08:00:00+00:00,consumption,False,4.000,0.262,25,1.048,1.310
2017-04-15T08:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-04-15T09:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-04-15T09:00:00+00:00,elcert,False,0.000,0.020,25,0.000,0.000
2017-04-15T09:00:00+00:00,consumption,False,0.000,0.261,25,0.000,0.000
2017-04-15T09:00:00+00:00,elcert,False,3.000,0.020,25,0.060,0.075
2017-04-15T09:00:00+00:00,consumption,False,3.000,0.261,25,0.783,0.979
2017-04-15T09:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-04-15T10:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-04-15T10:00:00+00:00,elcert,False,0.000,0.020,25,0.000,0.000
2017-04-15T10:00:00+00:00,consumption,False,0.000,0.258,25,0.000,0.000
2017-04-15T10:00:00+00:00,elcert,False,4.000,0.020,25,0.080,0.100
2017-04-15T10:00:00+00:00,consumption,False,4.000,0.258,25,1.032,1.290
2017-04-15T10:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-04-15T11:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-04-15T11:00:00+00:00,elcert,False,0.000,0.020,25,0.000,0.000
2017-04-15T11:00:00+00:00,consumption,False,0.000,0.255,25,0.000,0.000
2017-04-15T11:00:00+00:00,elcert,False,4.000,0.020,25,0.080,0.100
2017-04-15T11:00:00+00:00,consumption,False,4.000,0.255,25,1.020,1.275
2017-04-15T11:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-04-15T12:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-04-15T12:00:00+00:00,elcert,False,0.000,0.020,25,0.000,0.000
2017-04-15T12:00:00+00:00,consumption,False,0.000,0.251,25,0.000,0.000
2017-04-15T12:00:00+00:00,elcert,False,5.000,0.020,25,0.100,0.125
2017-04-15T12:00:00+00:00,consumption,False,5.000,0.251,25,1.255,1.569
2017-04-15T12:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-04-15T13:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-04-15T13:00:00+00:00,elcert,False,0.000,0.020,25,0.000,0.000
2017-04-15T13:00:00+00:00,consumption,False,0.000,0.249,25,0.000,0.000
2017-04-15T13:00:00+00:00,elcert,False,3.000,0.020,25,0.060,0.075
2017-04-15T13:00:00+00:00,consumption,False,3.000,0.249,25,0.747,0.934
2017-04-15T13:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-04-15T14:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-04-15T14:00:00+00:00,elcert,False,0.000,0.020,25,0.000,0.000
2017-04-15T14:00:00+00:00,consumption,False,0.000,0.248,25,0.000,0.000
2017-04-15T14:00:00+00:00,elcert,False,4.000,0.020,25,0.080,0.100
2017-04-15T14:00:00+00:00,consumption,False,4.000,0.248,25,0.992,1.240
2017-04-15T14:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-04-15T15:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-04-15T15:00:00+00:00,elcert,False,0.000,0.020,25,0.000,0.000
2017-04-15T15:00:00+00:00,consumption,False,0.000,0.252,25,0.000,0.000
2017-04-15T15:00:00+00:00,elcert,False,4.000,0.020,25,0.080,0.100
2017-04-15T15:00:00+00:00,consumption,False,4.000,0.252,25,1.008,1.260
2017-04-15T15:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-04-15T16:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-04-15T16:00:00+00:00,elcert,False,0.000,0.020,25,0.000,0.000
2017-04-15T16:00:00+00:00,consumption,False,0.000,0.255,25,0.000,0.000
2017-04-15T16:00:00+00:00,elcert,False,4.000,0.020,25,0.080,0.100
2017-04-15T16:00:00+00:00,consumption,False,4.000,0.255,25,1.020,1.275
2017-04-15T16:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-04-15T17:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-04-15T17:00:00+00:00,elcert,False,0.000,0.020,25,0.000,0.000
2017-04-15T17:00:00+00:00,consumption,False,0.000,0.257,25,0.000,0.000
2017-04-15T17:00:00+00:00,elcert,False,4.000,0.020,25,0.080,0.100
2017-04-15T17:00:00+00:00,consumption,False,4.000,0.257,25,1.028,1.285
2017-04-15T17:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-04-15T18:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-04-15T18:00:00+00:00,elcert,False,0.000,0.020,25,0.000,0.000
2017-04-15T18:00:00+00:00,consumption,False,0.000,0.260,25,0.000,0.000
2017-04-15T18:00:00+00:00,elcert,False,3.000,0.020,25,0.060,0.075
2017-04-15T18:00:00+00:00,consumption,False,3.000,0.260,25,0.780,0.975
2017-04-15T18:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-04-15T19:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-04-15T19:00:00+00:00,elcert,False,0.000,0.020,25,0.000,0.000
2017-04-15T19:00:00+00:00,consumption,False,0.000,0.259,25,0.000,0.000
2017-04-15T19:00:00+00:00,elcert,False,3.000,0.020,25,0.060,0.075
2017-04-15T19:00:00+00:00,consumption,False,3.000,0.259,25,0.777,0.971
2017-04-15T19:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-04-15T20:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-04-15T20:00:00+00:00,elcert,False,0.000,0.020,25,0.000,0.000
2017-04-15T20:00:00+00:00,consumption,False,0.000,0.253,25,0.000,0.000
2017-04-15T20:00:00+00:00,elcert,False,3.000,0.020,25,0.060,0.075
2017-04-15T20:00:00+00:00,consumption,False,3.000,0.253,25,0.759,0.949
2017-04-15T20:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-04-15T21:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-04-15T21:00:00+00:00,elcert,False,0.000,0.020,25,0.000,0.000
2017-04-15T21:00:00+00:00,consumption,False,0.000,0.252,25,0.000,0.000
2017-04-15T21:00:00+00:00,elcert,False,4.000,0.020,25,0.080,0.100
2017-04-15T21:00:00+00:00,consumption,False,4.000,0.252,25,1.008,1.260
2017-04-15T21:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-04-15T22:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-04-15T22:00:00+00:00,elcert,False,0.000,0.020,25,0.000,0.000
2017-04-15T22:00:00+00:00,consumption,False,0.000,0.259,25,0.000,0.000
2017-04-15T22:00:00+00:00,elcert,False,3.000,0.020,25,0.060,0.075
2017-04-15T22:00:00+00:00,consumption,False,3.000,0.259,25,0.777,0.971
2017-04-15T22:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-04-15T23:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-04-15T23:00:00+00:00,elcert,False,0.000,0.020,25,0.000,0.000
2017-04-15T23:00:00+00:00,consumption,False,0.000,0.257,25,0.000,0.000
2017-04-15T23:00:00+00:00,elcert,False,4.000,0.020,25,0.080,0.100
2017-04-15T23:00:00+00:00,consumption,False,4.000,0.257,25,1.028,1.285
2017-04-15T23:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-04-16T00:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-04-16T00:00:00+00:00,elcert,False,0.000,0.020,25,0.000,0.000
2017-04-16T00:00:00+00:00,consumption,False,0.000,0.257,25,0.000,0.000
2017-04-16T00:00:00+00:00,elcert,False,2.000,0.020,25,0.040,0.050
2017-04-16T00:00:00+00:00,consumption,False,2.000,0.257,25,0.514,0.642
2017-04-16T00:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-04-16T01:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-04-16T01:00:00+00:00,elcert,False,0.000,0.020,25,0.000,0.000
2017-04-16T01:00:00+00:00,consumption,False,0.000,0.256,25,0.000,0.000
2017-04-16T01:00:00+00:00,elcert,False,3.000,0.020,25,0.060,0.075
2017-04-16T01:00:00+00:00,consumption,False,3.000,0.256,25,0.768,0.960
2017-04-16T01:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-04-16T02:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-04-16T02:00:00+00:00,elcert,False,0.000,0.020,25,0.000,0.000
2017-04-16T02:00:00+00:00,consumption,False,0.000,0.257,25,0.000,0.000
2017-04-16T02:00:00+00:00,elcert,False,3.000,0.020,25,0.060,0.075
2017-04-16T02:00:00+00:00,consumption,False,3.000,0.257,25,0.771,0.964
2017-04-16T02:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-04-16T03:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-04-16T03:00:00+00:00,elcert,False,0.000,0.020,25,0.000,0.000
2017-04-16T03:00:00+00:00,consumption,False,0.000,0.258,25,0.000,0.000
2017-04-16T03:00:00+00:00,elcert,False,3.000,0.020,25,0.060,0.075
2017-04-16T03:00:00+00:00,consumption,False,3.000,0.258,25,0.774,0.968
2017-04-16T03:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-04-16T04:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-04-16T04:00:00+00:00,elcert,False,0.000,0.020,25,0.000,0.000
2017-04-16T04:00:00+00:00,consumption,False,0.000,0.258,25,0.000,0.000
2017-04-16T04:00:00+00:00,elcert,False,3.000,0.020,25,0.060,0.075
2017-04-16T04:00:00+00:00,consumption,False,3.000,0.258,25,0.774,0.968
2017-04-16T04:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-04-16T05:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-04-16T05:00:00+00:00,elcert,False,0.000,0.020,25,0.000,0.000
2017-04-16T05:00:00+00:00,consumption,False,0.000,0.257,25,0.000,0.000
2017-04-16T05:00:00+00:00,elcert,False,3.000,0.020,25,0.060,0.075
2017-04-16T05:00:00+00:00,consumption,False,3.000,0.257,25,0.771,0.964
2017-04-16T05:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-04-16T06:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-04-16T06:00:00+00:00,elcert,False,0.000,0.020,25,0.000,0.000
2017-04-16T06:00:00+00:00,consumption,False,0.000,0.260,25,0.000,0.000
2017-04-16T06:00:00+00:00,elcert,False,3.000,0.020,25,0.060,0.075
2017-04-16T06:00:00+00:00,consumption,False,3.000,0.260,25,0.780,0.975
2017-04-16T06:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-04-16T07:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-04-16T07:00:00+00:00,elcert,False,0.000,0.020,25,0.000,0.000
2017-04-16T07:00:00+00:00,consumption,False,0.000,0.259,25,0.000,0.000
2017-04-16T07:00:00+00:00,elcert,False,4.000,0.020,25,0.080,0.100
2017-04-16T07:00:00+00:00,consumption,False,4.000,0.259,25,1.036,1.295
2017-04-16T07:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-04-16T08:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-04-16T08:00:00+00:00,elcert,False,0.000,0.020,25,0.000,0.000
2017-04-16T08:00:00+00:00,consumption,False,0.000,0.260,25,0.000,0.000
2017-04-16T08:00:00+00:00,elcert,False,4.000,0.020,25,0.080,0.100
2017-04-16T08:00:00+00:00,consumption,False,4.000,0.260,25,1.040,1.300
2017-04-16T08:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-04-16T09:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-04-16T09:00:00+00:00,elcert,False,0.000,0.020,25,0.000,0.000
2017-04-16T09:00:00+00:00,consumption,False,0.000,0.262,25,0.000,0.000
2017-04-16T09:00:00+00:00,elcert,False,2.000,0.020,25,0.040,0.050
2017-04-16T09:00:00+00:00,consumption,False,2.000,0.262,25,0.524,0.655
2017-04-16T09:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-04-16T10:00:00+00:00,elcert,False,3.000,0.020,25,0.060,0.075
2017-04-16T10:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-04-16T10:00:00+00:00,elcert,False,0.000,0.020,25,0.000,0.000
2017-04-16T10:00:00+00:00,consumption,False,0.000,0.260,25,0.000,0.000
2017-04-16T10:00:00+00:00,consumption,False,3.000,0.260,25,0.780,0.975
2017-04-16T10:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-04-16T11:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-04-16T11:00:00+00:00,elcert,False,0.000,0.020,25,0.000,0.000
2017-04-16T11:00:00+00:00,consumption,False,0.000,0.258,25,0.000,0.000
2017-04-16T11:00:00+00:00,elcert,False,1.000,0.020,25,0.020,0.025
2017-04-16T11:00:00+00:00,consumption,False,1.000,0.258,25,0.258,0.322
2017-04-16T11:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-04-16T12:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
